ux,uy,uz,p
0.534107,0.002148065,-0.01148092,-0.008248304
0.6199593,-0.001057216,-0.01970935,-0.008428802
0.6116065,-0.0009047661,-0.01788636,-0.008405053
0.6007989,-0.0005504766,-0.01598801,-0.008398178
0.5887932,-3.516862E-05,-0.01419682,-0.008403596
0.5768212,0.0005946942,-0.01269277,-0.008415311
0.5660419,0.001278826,-0.01165711,-0.008426286
0.5576263,0.001916506,-0.01122232,-0.008427115
0.5526744,0.002372248,-0.01138917,-0.008405903
0.5519399,0.002527263,-0.01198325,-0.008350751
0.5555589,0.0023372,-0.0126927,-0.008253506
0.6447718,-0.001086992,-0.02025058,-0.008424753
0.6363835,-0.0009175733,-0.0185484,-0.008401098
0.6253498,-0.0005416562,-0.0168082,-0.008394674
0.6129548,-2.335331E-06,-0.01518148,-0.00840075
0.6004564,0.0006564413,-0.01381644,-0.008413351
0.5890598,0.001377878,-0.01287868,-0.008425639
0.5800337,0.002058973,-0.0125035,-0.008428285
0.5746093,0.00255415,-0.01270111,-0.00840912
0.5736505,0.002731652,-0.01330059,-0.008355661
0.5773405,0.002538607,-0.01398384,-0.008259129
0.6694385,-0.001108639,-0.02056101,-0.008420467
0.6610139,-0.0009178933,-0.01900806,-0.008396912
0.6497722,-0.0005183628,-0.01747011,-0.008390942
0.637035,4.41289E-05,-0.0160617,-0.008397655
0.6240823,0.0007295135,-0.01489028,-0.008411112
0.6121494,0.001486578,-0.01409817,-0.008424716
0.6025892,0.00221124,-0.01381929,-0.008429268
0.5967597,0.002747447,-0.01407212,-0.008412338
0.5956339,0.002949013,-0.0146893,-0.008360809
0.5994397,0.002753085,-0.01534685,-0.008265194
0.6938481,-0.001120611,-0.02060594,-0.008415933
0.6853772,-0.0009028185,-0.01922796,-0.008392489
0.6739391,-0.000476752,-0.01793578,-0.008386967
0.6609073,0.0001081914,-0.01680178,-0.008394289
0.6475824,0.000817301,-0.01588318,-0.00840856
0.6352124,0.001607485,-0.01529004,-0.008423474
0.6252173,0.002375174,-0.01514963,-0.008430019
0.6190727,0.002953579,-0.01548674,-0.008415519
0.6178576,0.003180524,-0.01613732,-0.008366183
0.621839,0.002981554,-0.01677192,-0.008271729
0.7178882,-0.001121519,-0.02035685,-0.008411142
0.7093527,-0.0008693283,-0.01917453,-0.008387821
0.697722,-0.0004125309,-0.0181685,-0.00838274
0.6844407,0.0001944933,-0.01736501,-0.008390634
0.6708328,0.0009239011,-0.01676145,-0.008405667
0.6581417,0.001743756,-0.01642541,-0.008421867
0.6478328,0.002553076,-0.01647084,-0.008430486
0.6414869,0.003174271,-0.01692603,-0.008418626
0.6402814,0.003427531,-0.01762951,-0.008371776
0.6445128,0.003225003,-0.01824668,-0.008278758
0.7414499,-0.001110345,-0.01979449,-0.008406099
0.732824,-0.000814504,-0.01882085,-0.008382915
0.7209952,-0.0003211,-0.01813494,-0.008378263
0.7075036,0.0003083037,-0.01771513,-0.008386683
0.6937052,0.001054137,-0.01748964,-0.008402407
0.6808224,0.001899181,-0.01747233,-0.008419858
0.6703416,0.0027477,-0.01775562,-0.00843062
0.6639312,0.003411514,-0.01836728,-0.008421618
0.6628546,0.003691492,-0.01914716,-0.008377574
0.6674255,0.003484403,-0.01975575,-0.008286308
0.76443,-0.001086729,-0.0189121,-0.008400823
0.7556828,-0.0007358461,-0.01814963,-0.008377791
0.743641,-0.0001978018,-0.0178078,-0.008373546
0.7299688,0.0004553919,-0.01781815,-0.008382433
0.7160704,0.001213526,-0.01803165,-0.008398766
0.7031342,0.002078185,-0.01839625,-0.008417414
0.6926407,0.002962245,-0.018973,-0.008430377
0.6863235,0.003667523,-0.01978373,-0.008424457
0.6855148,0.003973875,-0.02066758,-0.008383567
0.6905271,0.003760543,-0.02128014,-0.008294404
0.7867344,-0.001051344,-0.01771817,-0.008395358
0.7778331,-0.0006317075,-0.01715624,-0.008372496
0.7655546,-3.82997E-05,-0.01716852,-0.008368628
0.7517187,0.0006417883,-0.0176446,-0.008377903
0.7378029,0.001408172,-0.01835218,-0.008394742
0.7249545,0.002285794,-0.01916075,-0.008414512
0.7146199,0.00320031,-0.02008848,-0.00842972
0.7085705,0.003944637,-0.02114424,-0.008427107
0.7081847,0.004275996,-0.02216346,-0.008389741
0.7137503,0.004053796,-0.02279657,-0.00830308
0.8082792,-0.001006313,-0.01623859,-0.008389779
0.7991939,-0.0005018377,-0.01585135,-0.008367105
0.7866484,0.0001608982,-0.01621009,-0.008363569
0.7726502,0.0008734092,-0.01717191,-0.008373136
0.7587855,0.001644562,-0.01841841,-0.008390355
0.7461612,0.002527522,-0.01972846,-0.008411149
0.7361621,0.003465807,-0.02106433,-0.008428627
0.7305666,0.004245191,-0.02241311,-0.008429541
0.7307695,0.004598802,-0.02360233,-0.008396095
0.7370056,0.004363798,-0.02427663,-0.008312369
0.8289908,-0.0009556638,-0.01451747,-0.008384199
0.8196997,-0.0003480059,-0.01426285,-0.008361736
0.8068546,0.0004017735,-0.0149396,-0.008358469
0.7926797,0.001155524,-0.01638702,-0.008368203
0.7789139,0.001929227,-0.01820217,-0.00838565
0.7666363,0.002809189,-0.0200625,-0.008407346
0.7571465,0.003762815,-0.02186024,-0.008427095
0.7521939,0.004571325,-0.02355011,-0.00843175
0.7531555,0.004942595,-0.02494615,-0.008402633
0.7601777,0.004689061,-0.02568609,-0.008322314
0.848805,-0.0009057311,-0.01261652,-0.008378767
0.8393004,-0.00017465,-0.0124366,-0.008356548
0.8261267,0.00068402,-0.01338025,-0.008353473
0.8117456,0.001492065,-0.01528885,-0.008363217
0.7981015,0.002268267,-0.01768222,-0.008380707
0.7862709,0.00313662,-0.02012818,-0.008403154
0.77745,0.00409537,-0.0224344,-0.008425149
0.7733229,0.004924759,-0.02451089,-0.008433744
0.7752076,0.005306722,-0.02615126,-0.008409375
0.783122,0.005026565,-0.02698453,-0.008332971
0.8676638,-0.0008654449,-0.01061244,-0.008373675
0.857958,1.054199E-05,-0.01043567,-0.008351742
0.8444378,0.001004218,-0.01157229,-0.008348769
0.8298107,0.001884799,-0.01389052,-0.008358332
0.8162831,0.002666713,-0.01684681,-0.008375647
0.804969,0.003515234,-0.01989528,-0.00839866
0.7969521,0.004467179,-0.02274515,-0.008422847
0.7938145,0.005306527,-0.02524809,-0.008435558
0.7967704,0.005689261,-0.02716892,-0.008416357
0.8056638,0.005371362,-0.02812548,-0.008344401
0.8855129,-0.0008464077,-0.008592629,-0.008369141
0.8756428,0.00019623,-0.008337923,-0.008347561
0.8617781,0.001355058,-0.009572849,-0.008344591
0.846862,0.00233242,-0.01222084,-0.00835375
0.8334181,0.00312776,-0.01569611,-0.008370629
0.8226521,0.003949512,-0.01934067,-0.008393994
0.8155386,0.004881272,-0.02275323,-0.008420282
0.8135235,0.005716712,-0.02571309,-0.008437256
0.8176699,0.006086761,-0.02794667,-0.008423634
0.8275989,0.0057163,-0.0290574,-0.008356679
0.9022982,-0.0008626792,-0.006649056,-0.008365402
0.8923283,0.0003673248,-0.006231726,-0.008344267
0.8781495,0.001724754,-0.007454128,-0.008341207
0.8629075,0.002829646,-0.01032492,-0.008349715
0.8494909,0.003651896,-0.0142444,-0.008365856
0.8392633,0.004442349,-0.0184511,-0.008389319
0.8331069,0.005339595,-0.02242477,-0.008417589
0.8323041,0.006154196,-0.0258587,-0.008438936
0.8377188,0.00649409,-0.02843069,-0.008431278
0.8486999,0.006051957,-0.02972568,-0.008369887
0.9179641,-0.0009302108,-0.004871222,-0.008362693
0.9079864,0.0005053068,-0.004210171,-0.008342126
0.8935592,0.002096772,-0.005299973,-0.008338906
0.8779722,0.003366462,-0.008263409,-0.0083465
0.864511,0.004236016,-0.01252149,-0.008361569
0.8547702,0.00499435,-0.01722606,-0.008384842
0.8495724,0.005842573,-0.02173461,-0.008414931
0.8500169,0.00661648,-0.02564265,-0.008440716
0.8567247,0.006904475,-0.0285691,-0.008439373
0.8687253,0.006366877,-0.03007561,-0.008384102
0.932454,-0.001065919,-0.003338717,-0.008361224
0.9225848,0.0005890339,-0.002364226,-0.008341385
0.9080141,0.002450035,-0.003200967,-0.008337967
0.8920923,0.003927626,-0.006110374,-0.00834439
0.8785096,0.004872619,-0.01057323,-0.008358028
0.8691668,0.005603103,-0.01568014,-0.008380788
0.864873,0.006388685,-0.02066981,-0.008412498
0.8665375,0.007099605,-0.02503157,-0.008442734
0.8745016,0.007309756,-0.02831608,-0.008448004
0.8874339,0.006648171,-0.03005634,-0.008399385
0.9457121,-0.001286437,-0.002114435,-0.008361162
0.9360854,0.0005960439,-0.0007755508,-0.008342237
0.921515,0.002759683,-0.001248318,-0.008338633
0.9053074,0.00449261,-0.00394962,-0.008343663
0.8915355,0.00554921,-0.008460709,-0.008355496
0.8824733,0.006262532,-0.01384463,-0.008377395
0.878975,0.006974082,-0.01923292,-0.008410485
0.8817663,0.00759818,-0.02400523,-0.008445125
0.8908832,0.007700883,-0.02763645,-0.008457234
0.9046029,0.006882479,-0.0296253,-0.00841576
0.9576887,-0.001606651,-0.0012393,-0.008362615
0.948447,0.0005042763,0.000490175,-0.008344803
0.9340538,0.002998434,0.0004728274,-0.008341081
0.9176545,0.005036074,-0.001869721,-0.008344546
0.9036482,0.006248038,-0.006257898,-0.00835422
0.8947337,0.006962387,-0.01176788,-0.008374881
0.8918756,0.007592282,-0.01744443,-0.008409073
0.8956369,0.008105533,-0.02256027,-0.008447997
0.9057372,0.008068604,-0.02651009,-0.008467088
0.9200467,0.00705721,-0.02875273,-0.008433193
0.9683465,-0.002038171,-0.0007292429,-0.008365623
0.9596297,0.0002940527,0.001388539,-0.00834911
0.9456134,0.003138468,0.001889956,-0.008345393
0.9291625,0.005528945,4.190232E-05,-0.008347198
0.9149117,0.006946281,-0.004047942,-0.008354392
0.9060117,0.007687993,-0.009514184,-0.008373431
0.903604,0.008233987,-0.01534394,-0.008408399
0.9081228,0.008613926,-0.02071305,-0.008451412
0.9189784,0.008404236,-0.02493556,-0.008477528
0.9336364,0.007161868,-0.02742544,-0.00845157
0.9776682,-0.002587903,-0.0005748133,-0.008370152
0.9696022,-4.991109E-05,0.001899625,-0.008355089
0.9561701,0.0031537,0.002948848,-0.008351537
0.9398488,0.005940075,0.001705276,-0.008351676
0.9253874,0.007616748,-0.001918111,-0.008356133
0.9163843,0.008420311,-0.007160969,-0.008373166
0.914219,0.008887021,-0.01298964,-0.008408544
0.9192421,0.009114782,-0.01850087,-0.008455365
0.9305785,0.008700355,-0.02293242,-0.00848843
0.9453132,0.007189238,-0.02564959,-0.008470678
0.9856629,-0.003256936,-0.0007433983,-0.008376109
0.9783494,-0.000536723,0.002028774,-0.008362578
0.9656996,0.003022171,0.003617657,-0.008359362
0.9497185,0.006238382,0.003053888,-0.008357917
0.935128,0.008229115,4.609446E-05,-0.008359465
0.925935,0.009136362,-0.004794436,-0.008374131
0.9238045,0.00953642,-0.01045597,-0.008409508
0.9290559,0.00959885,-0.01598134,-0.00845976
0.9405701,0.008951256,-0.02054167,-0.008499578
0.9550963,0.007136148,-0.02345158,-0.008490194
0.9923714,-0.004039864,-0.001183646,-0.00838335
0.98588,-0.001168017,0.001804859,-0.008371337
0.9741842,0.002728279,0.003888897,-0.008368609
0.9587672,0.006395276,0.004039751,-0.008365734
0.9441742,0.008751634,0.00176713,-0.008364306
0.9347459,0.009810048,-0.002503956,-0.008376278
0.9324615,0.01016467,-0.007829381,-0.008411206
0.9376632,0.01005626,-0.01322964,-0.00846442
0.9490443,0.009153033,-0.01782412,-0.008510659
0.963082,0.007003625,-0.02087729,-0.008509691
0.9978667,-0.004924694,-0.001831355,-0.008391696
0.992231,-0.001937333,0.001276409,-0.008381077
0.9816202,0.002264537,0.003779172,-0.008378925
0.9669853,0.006387088,0.004636928,-0.008374829
0.9525525,0.009153191,0.00318126,-0.008370461
0.9428913,0.01041333,-0.0003756982,-0.008379471
0.9402992,0.01075213,-0.005202658,-0.008413476
0.9451922,0.01047644,-0.01033391,-0.008469086
0.9561421,0.009303223,-0.01485681,-0.00852128
0.9694335,0.006796333,-0.01798932,-0.008528652
1.002253,-0.00589335,-0.002615946,-0.008400949
0.9974698,-0.002830287,0.0005062373,-0.008391483
0.9880242,0.001632589,0.003326738,-0.008389908
0.9743642,0.006197242,0.004843149,-0.008384807
0.9602768,0.009405534,0.004243426,-0.008377638
0.9504325,0.01091772,0.00151382,-0.008383495
0.9474252,0.01127759,-0.002668252,-0.008416088
0.9517872,0.01084796,-0.007389179,-0.008473445
0.9620395,0.009400072,-0.01172787,-0.008530996
0.9743643,0.006521364,-0.01486286,-0.008546495
1.005659,-0.006922764,-0.003466639,-0.008410906
1.001692,-0.003825507,-0.0004346406,-0.008402244
0.993437,0.0008433398,0.002587333,-0.008401133
0.9809029,0.005817847,0.004679353,-0.008395222
0.9673513,0.009485406,0.004930593,-0.008385469
0.9574149,0.01129594,0.003103597,-0.008388071
0.9539372,0.01171903,-0.0003113533,-0.008418777
0.9575963,0.01115836,-0.004490425,-0.008477158
0.966931,0.009441547,-0.008530222,-0.00853934
0.9781162,0.006186595,-0.0115805,-0.008562615
1.008229,-0.007986421,-0.004317618,-0.008421375
1.005015,-0.004896231,-0.001472967,-0.008413082
0.9979241,-8.384934E-05,0.001628876,-0.008412201
0.9866132,0.005250514,0.004187279,-0.008405612
0.9737753,0.009376375,0.005243211,-0.00839355
0.963868,0.01152361,0.004352746,-0.008392891
0.9599164,0.01205457,0.001796512,-0.008421266
0.962758,0.01139407,-0.001725645,-0.008479898
0.971012,0.009424349,-0.00535504,-0.008545873
0.9809374,0.005798923,-0.008226691,-0.00857642
1.010115,-0.009056194,-0.005111735,-0.008432173
1.007571,-0.006012344,-0.002538427,-0.00842376
1.001573,-0.001122779,0.0005257289,-0.008422766
0.9915237,0.004506256,0.003425452,-0.008415547
0.9795482,0.009070117,0.005204626,-0.00840147
0.9698073,0.01158089,0.00524332,-0.008397638
0.9654237,0.01226347,0.003602667,-0.008423294
0.9673922,0.01154057,0.0008304085,-0.008481382
0.9744627,0.009343123,-0.002285597,-0.008550209
0.9830626,0.005362712,-0.004882389,-0.008587375
1.011464,-0.01010426,-0.005802602,-0.008443135
1.009495,-0.007142601,-0.003567608,-0.008434098
1.004485,-0.002242614,-0.0006468212,-0.008432565
0.9956805,0.003604499,0.002464046,-0.008424668
0.9846752,0.008566996,0.004858536,-0.008408859
0.9752384,0.01145376,0.00578103,-0.008402026
0.9704999,0.01232728,0.005076634,-0.008424653
0.9715939,0.01158277,0.003121051,-0.008481403
0.9774377,0.009190073,0.0006078548,-0.008552062
0.9846972,0.004878737,-0.001620535,-0.008595035
1.01241,-0.01110487,-0.006355177,-0.008454117
1.01092,-0.008256761,-0.004506548,-0.008443977
1.006773,-0.003410368,-0.001817328,-0.008441436
0.9991453,0.002571333,0.001379245,-0.008432723
0.9891698,0.007875884,0.004264774,-0.008415425
0.9801612,0.01113485,0.005993777,-0.008405823
0.9751674,0.01223086,0.006211301,-0.008425196
0.9754313,0.01150573,0.005110559,-0.008479846
0.9800587,0.008955089,0.003271617,-0.008551258
0.9860083,0.004343804,0.001497301,-0.008599074
1.013067,-0.01203577,-0.006745163,-0.008464996
1.011964,-0.009327414,-0.005311946,-0.008453334
1.008546,-0.004593333,-0.002921877,-0.008449319
1.001992,0.001437254,0.0002476666,-0.008439582
0.9930568,0.007013239,0.003493921,-0.008420984
0.9845757,0.01062387,0.005928166,-0.00840888
0.9794347,0.01196334,0.007021769,-0.008424861
0.9789475,0.01129552,0.006784848,-0.008476698
0.982414,0.008626381,0.0056702,-0.008547748
0.9871212,0.003751069,0.004422826,-0.008599302
1.013529,-0.01287924,-0.00695761,-0.008475668
1.012726,-0.01033132,-0.005951235,-0.008462156
1.009908,-0.005761187,-0.003906552,-0.008456253
1.0043,0.0002347248,-0.0008586238,-0.008445252
0.9963719,0.006001606,0.002621315,-0.008425483
0.9884851,0.009927393,0.005644413,-0.008411151
0.983302,0.01151878,0.007542056,-0.00842368
0.9821644,0.01094031,0.008149951,-0.008472056
0.9845601,0.008191512,0.007786043,-0.008541618
0.988121,0.003090956,0.007121452,-0.008595685
1.013863,-0.01362257,-0.006985157,-0.008486052
1.013286,-0.01125025,-0.006401866,-0.008470473
1.010949,-0.006887562,-0.004728716,-0.008462359
1.00615,-0.001004156,-0.001876121,-0.008449865
0.9991594,0.004867737,0.001721121,-0.008429
0.9918993,0.009058207,0.005210258,-0.008412701
0.9867663,0.01089659,0.007820115,-0.008421777
0.9850894,0.01043133,0.009228555,-0.008466114
0.9865277,0.007638685,0.009617493,-0.008533076
0.9890576,0.002352476,0.009571394,-0.008588337
1.014114,-0.01425807,-0.006826245,-0.008496089
1.013702,-0.0120712,-0.006650106,-0.008478349
1.011742,-0.007951003,-0.005357257,-0.008467827
1.007618,-0.002249579,-0.002752667,-0.008453658
1.00147,0.003640597,0.0008610645,-0.008431744
0.9948359,0.008034262,0.004694615,-0.008413709
0.9898258,0.01010158,0.00791183,-0.008419367
0.9877208,0.009763744,0.01005518,-0.008459164
0.9883276,0.006958033,0.01117545,-0.008522446
0.9899524,0.001524702,0.01176175,-0.008577533
1.014311,-0.01478276,-0.006483572,-0.008505741
1.014013,-0.01278626,-0.006689657,-0.008485869
1.012344,-0.008935309,-0.00577203,-0.008472883
1.008769,-0.003475405,-0.003448936,-0.008456945
1.003356,0.002349496,9.834312E-05,-0.008434028
0.9973192,0.006877398,0.004161726,-0.008414455
0.9924832,0.009143673,0.007874809,-0.008416754
0.9900534,0.008937262,0.01067074,-0.008451573
0.9899575,0.006142743,0.01247931,-0.008510155
0.9908053,0.0005981504,0.01369001,-0.008563689
1.014466,-0.01519771,-0.005962911,-0.008514994
1.01424,-0.01339206,-0.006520311,-0.008493133
1.012792,-0.009829379,-0.005962752,-0.008477774
1.009657,-0.004659927,-0.003938675,-0.008460086
1.004867,0.001022539,-0.0005229517,-0.008436236
0.9993789,0.005611993,0.003666517,-0.008415299
0.9947464,0.008037371,0.007762825,-0.008414301
0.9920816,0.007956326,0.01111722,-0.008443772
0.9914067,0.005189823,0.01355282,-0.008496713
0.9916013,-0.0004341138,0.01535944,-0.008547353
1.014579,-0.01550723,-0.005272351,-0.008523853
1.014392,-0.01388904,-0.006146782,-0.008500249
1.013108,-0.01062668,-0.005927592,-0.008482742
1.01032,-0.005786079,-0.004207915,-0.008463442
1.006047,-0.0003145092,-0.0009727947,-0.008438779
1.001046,0.004263649,0.003251614,-0.008416641
0.9966279,0.006800879,0.007621592,-0.008412416
0.9938021,0.006829924,0.01143339,-0.008436232
0.9926608,0.004100418,0.01442057,-0.008482693
0.9923159,-0.001575758,0.01677677,-0.008529185
1.014648,-0.0157181,-0.004421903,-0.008532347
1.01447,-0.01428064,-0.005577804,-0.008507323
1.013305,-0.01132451,-0.005671705,-0.008488006
1.010786,-0.00684121,-0.004253434,-0.008467351
1.006932,-0.001638921,-0.001234701,-0.008442059
1.002351,0.002858021,0.002946237,-0.00841889
0.9981423,0.005455132,0.007486358,-0.008411514
0.9952126,0.005571017,0.01165189,-0.008429435
0.9937024,0.00287967,0.01510544,-0.008468702
0.9929191,-0.002826842,0.01795046,-0.008509931
1.014664,-0.01583867,-0.0034234,-0.008540516
1.014469,-0.01457248,-0.0048255,-0.008514454
1.013384,-0.0119232,-0.005205873,-0.008493753
1.011068,-0.007816585,-0.004080852,-0.008472096
1.007548,-0.002931327,-0.001304069,-0.008446425
1.003319,0.001419836,0.00276679,-0.008422416
0.9993039,0.00402268,0.007381353,-0.008411984
0.9963116,0.004195638,0.01179806,-0.008423848
0.9945133,0.00153622,0.01562734,-0.008455353
0.9933794,-0.004183738,0.01888956,-0.008490387
1.014619,-0.0158782,-0.002290577,-0.008548418
1.014381,-0.01477166,-0.003905003,-0.008521729
1.013341,-0.01242537,-0.004545391,-0.008500125
1.011173,-0.008706765,-0.003702678,-0.008477889
1.00791,-0.00417575,-0.001185897,-0.008452147
1.003968,-2.788173E-05,0.002718713,-0.008427516
1.000124,0.002526587,0.00732081,-0.008414156
0.9970965,0.00272185,0.01189018,-0.008419892
0.9950754,8.153015E-05,0.01600286,-0.00844324
0.9936686,-0.005639113,0.01960298,-0.008471371
1.014505,-0.01584617,-0.00103921,-0.00855612
1.014201,-0.01488606,-0.002834261,-0.008529224
1.013172,-0.0128352,-0.003709264,-0.008507215
1.011101,-0.009508976,-0.003136638,-0.008484861
1.008027,-0.005359445,-0.0008924034,-0.008459394
1.00431,-0.001464368,0.002798921,-0.008434388
1.00061,0.0009894369,0.007310913,-0.008418271
0.997564,0.001168725,0.01194064,-0.00841791
0.9953726,-0.001470702,0.0162456,-0.008432903
0.9937667,-0.00718174,0.02009885,-0.00845368
1.014316,-0.01575173,0.0003127812,-0.008563699
1.013922,-0.01492385,-0.001633932,-0.008536996
1.012872,-0.01315789,-0.002719684,-0.008515072
1.01085,-0.01022252,-0.00240442,-0.00849306
1.007905,-0.006472629,-0.0004410078,-0.008468226
1.004354,-0.00287144,0.002998183,-0.008443117
1.000768,-0.0005674167,0.007351934,-0.008424463
0.9977112,-0.0004444006,0.01195734,-0.008418158
0.9953951,-0.003104767,0.01636634,-0.008424813
0.9936702,-0.008795934,0.02038349,-0.008438071
1.014049,-0.01560324,0.001745358,-0.008571235
1.013542,-0.01489296,-0.0003272639,-0.008545091
1.012438,-0.01339917,-0.001601704,-0.008523699
1.010421,-0.01084825,-0.001530897,-0.008502463
1.007545,-0.007508105,0.0001470677,-0.008478607
1.004106,-0.004233572,0.003302897,-0.008453675
1.000603,-0.002124246,0.00743986,-0.008432755
0.9975406,-0.002098209,0.01194455,-0.008420789
0.9951463,-0.004802585,0.01637268,-0.008419356
0.9934,-0.01046058,0.0204599,-0.008425235
1.013702,-0.01540788,0.003236585,-0.008578816
1.013061,-0.01480071,0.001060163,-0.008553538
1.011872,-0.01356484,-0.0003829455,-0.008533064
1.009817,-0.01138808,-0.0005436602,-0.008512982
1.006957,-0.008460814,0.0008475608,-0.008490413
1.003578,-0.005537682,0.003696045,-0.008465933
1.000127,-0.003662896,0.007567129,-0.008443074
0.9970658,-0.003773077,0.01190288,-0.008425871
0.9946505,-0.00654269,0.01626778,-0.00841685
0.993009,-0.01214791,0.02032574,-0.008415782
1.013272,-0.01517132,0.004763065,-0.008586533
1.01248,-0.0146534,0.002500919,-0.008562362
1.01118,-0.01366036,0.0009068259,-0.008543112
1.009047,-0.01184447,0.0005273313,-0.008524488
1.006154,-0.009327272,0.001633508,-0.008503462
1.002787,-0.006772649,0.004157428,-0.008479695
0.9993628,-0.005166261,0.007722456,-0.008455276
0.9963192,-0.005448125,0.01182828,-0.008433412
0.9939613,-0.008298703,0.01604844,-0.00841755
0.9925875,-0.01382252,0.01997154,-0.008410243
1.012759,-0.01489754,0.00630058,-0.008594485
1.011803,-0.01445602,0.003966508,-0.008571583
1.010368,-0.01369046,0.00223644,-0.008553777
1.008126,-0.01221993,0.001650309,-0.008536831
1.005158,-0.01010491,0.002475526,-0.008517545
1.001764,-0.007928545,0.00466356,-0.008494735
0.9983519,-0.006617329,0.007890125,-0.008469189
0.9953586,-0.007099802,0.01171051,-0.008443394
0.993168,-0.0100377,0.01570317,-0.008421683
0.9922605,-0.01544118,0.01937977,-0.008409066
1.012164,-0.01458876,0.007824897,-0.008602777
1.011034,-0.01421203,0.005428442,-0.008581231
1.009449,-0.01365877,0.003574471,-0.008564997
1.007073,-0.0125165,0.002792687,-0.008549868
1.004,-0.01079131,0.003342458,-0.008532459
1.000554,-0.008995677,0.005187773,-0.008510838
0.9971561,-0.007997957,0.008049391,-0.008484663
0.9942725,-0.008700321,0.01153195,-0.008455827
0.9923965,-0.01171913,0.0152113,-0.008429475
0.9921777,-0.01695425,0.01852609,-0.008412614
1.011484,-0.01424555,0.009312647,-0.008611528
1.010178,-0.01392334,0.006859556,-0.008591351
1.008436,-0.01356761,0.00489081,-0.008576741
1.005913,-0.01273523,0.003922635,-0.008563492
1.002722,-0.01138345,0.004202665,-0.008548051
0.9992183,-0.009963555,0.005701013,-0.008527854
0.9958607,-0.009287613,0.008174678,-0.008501624
0.9931803,-0.01021643,0.0112676,-0.008470789
0.991803,-0.01329502,0.01454424,-0.008441166
0.9924941,-0.01830903,0.01738333,-0.008421156
1.01072,-0.01386718,0.01074219,-0.008620868
1.00924,-0.01359041,0.008235452,-0.008602017
1.007341,-0.01341789,0.00615855,-0.008589013
1.004677,-0.01287588,0.00501118,-0.008577656
1.001373,-0.01187702,0.005026093,-0.008564251
0.9978319,-0.01081995,0.006173631,-0.008545737
0.994574,-0.0104624,0.008237095,-0.00852011
0.9922288,-0.01160913,0.01088699,-0.008488451
0.9915587,-0.01471223,0.01366952,-0.008457007
0.9933444,-0.01945547,0.0159287,-0.008434854
1.009872,-0.01345215,0.01209439,-0.008630942
1.008225,-0.01321274,0.009535865,-0.008613332
1.006183,-0.01320935,0.007355945,-0.008601882
1.003398,-0.01293671,0.006034603,-0.008592402
1.000013,-0.01226592,0.005786889,-0.008581102
0.9964848,-0.01155028,0.006578096,-0.008564576
0.9934231,-0.01149481,0.008207422,-0.008540302
0.9915806,-0.0128349,0.01035848,-0.008509077
0.9918269,-0.01591712,0.01255815,-0.00847723
0.994815,-0.02035354,0.01415371,-0.008453758
1.008942,-0.01299904,0.01335313,-0.008641908
1.007141,-0.01278959,0.01074578,-0.008625443
1.004979,-0.01294102,0.008468102,-0.008615483
1.002113,-0.01291476,0.006976657,-0.008607869
0.9987059,-0.01254224,0.006466099,-0.008598777
0.9952776,-0.01213761,0.006892218,-0.008584609
0.9925472,-0.01235454,0.008060304,-0.008562511
0.9913979,-0.0138491,0.009655762,-0.00853299
0.992735,-0.0168628,0.0111946,-0.008502004
0.9969214,-0.02098161,0.01207593,-0.008477804
1.007935,-0.01250742,0.01450567,-0.008653933
1.005997,-0.01232096,0.01185606,-0.008638532
1.00375,-0.01261207,0.009488017,-0.008630021
1.000864,-0.01280636,0.007830063,-0.008624302
0.9975243,-0.01269671,0.007053761,-0.008617579
0.9943182,-0.01256356,0.007102199,-0.008606207
0.9920853,-0.01301099,0.007779126,-0.00858714
0.9918191,-0.01461168,0.008766056,-0.008560498
0.9943465,-0.01751822,0.009588561,-0.008531387
0.9995959,-0.0213444,0.009750828,-0.008506837
1.006859,-0.01197898,0.0155426,-0.008667182
1.004805,-0.01180875,0.01286339,-0.008652805
1.002521,-0.01222298,0.01041655,-0.008645756
0.9996982,-0.0126082,0.008596708,-0.008642027
0.9965436,-0.01271995,0.007549738,-0.008637907
0.9937131,-0.01281045,0.007204876,-0.008629819
0.9921609,-0.01343766,0.007361002,-0.008614601
0.9929332,-0.01509529,0.007699269,-0.008591814
0.9966391,-0.0178781,0.007786972,-0.008565282
1.002689,-0.02147887,0.007281522,-0.00854064
1.005726,-0.01141844,0.01645755,-0.008681801
1.003584,-0.01125796,0.01376937,-0.00866848
1.001322,-0.01177667,0.01126107,-0.008662983
0.9986647,-0.01231873,0.009286161,-0.008661416
0.995838,-0.01260448,0.007962917,-0.008660198
0.9935572,-0.01286492,0.007208915,-0.00865589
0.9928612,-0.01361867,0.006821686,-0.00864521
0.9947551,-0.01529508,0.00649724,-0.00862696
0.9994959,-0.01797185,0.005884106,-0.008603423
1.005986,-0.02145626,0.004823774,-0.008578943
1.004556,-0.01083438,0.01724641,-0.008697895
1.002356,-0.0106776,0.01457868,-0.008685745
1.000187,-0.0112797,0.0120326,-0.008681974
0.9978121,-0.01193977,0.009912529,-0.008682823
0.9954724,-0.01234773,0.008309016,-0.008684846
0.9939184,-0.01272316,0.00713533,-0.008684751
0.9942147,-0.01355718,0.006200415,-0.008679076
0.9972076,-0.01523872,0.005241797,-0.0086657
1.002711,-0.01786917,0.00402702,-0.008645364
1.009236,-0.0213787,0.002582987,-0.0086214
